,Date,High,Low,Close
85,15/01/1929,306.09,295.78,297.66
86,16/01/1929,304.36,297.0,302.66
87,17/01/1929,306.96,301.09,303.95
88,18/01/1929,308.05,301.05,304.14
89,19/01/1929,307.81,303.57,305.96
90,21/01/1929,308.22,302.36,304.64
91,22/01/1929,310.08,303.05,307.06
92,23/01/1929,315.49,306.46,310.33
93,24/01/1929,314.01,305.94,309.39
94,25/01/1929,319.36,311.28,315.13
95,26/01/1929,316.2,311.58,314.56
96,28/01/1929,319.58,310.44,314.04
97,29/01/1929,316.33,309.23,312.6
98,30/01/1929,316.15,308.47,312.6
99,31/01/1929,319.96,311.34,317.51
100,01/02/1929,324.16,315.64,319.68
101,02/02/1929,322.49,317.88,319.76
102,04/02/1929,323.74,316.91,319.05
103,05/02/1929,324.51,317.28,322.06
104,06/02/1929,323.31,313.32,317.18
105,07/02/1929,312.56,302.4,305.75
106,08/02/1929,309.26,298.03,301.53
107,11/02/1929,311.24,299.58,310.35
108,13/02/1929,316.06,307.15,308.07
109,14/02/1929,308.29,300.6,306.49
110,15/02/1929,309.79,299.38,300.41
111,16/02/1929,299.83,295.85,295.85
112,18/02/1929,301.68,293.4,300.74
113,19/02/1929,305.58,299.0,301.1
114,20/02/1929,307.55,301.05,305.99
115,21/02/1929,311.31,303.45,310.06
116,25/02/1929,315.08,308.1,311.24
117,26/02/1929,313.49,307.04,311.25
118,27/02/1929,317.03,309.71,314.53
119,28/02/1929,319.69,312.91,317.41
120,01/03/1929,324.4,317.79,321.18
121,02/03/1929,321.66,316.51,319.12
122,04/03/1929,320.22,312.85,313.86
123,05/03/1929,316.17,308.22,310.2
124,06/03/1929,313.45,302.93,305.2
125,07/03/1929,310.39,303.05,308.99
126,08/03/1929,313.25,304.78,311.59
127,09/03/1929,314.37,309.66,311.61
128,11/03/1929,312.96,305.2,305.75
129,12/03/1929,312.76,305.2,306.14
130,13/03/1929,312.3,306.79,310.29
131,14/03/1929,317.98,311.02,316.26
132,15/03/1929,322.75,315.92,319.7
133,16/03/1929,321.55,317.24,320.0
134,18/03/1929,321.7,315.49,317.59
135,19/03/1929,321.28,315.23,317.53
136,20/03/1929,320.06,313.27,316.44
137,21/03/1929,319.31,313.12,314.63
138,22/03/1929,316.94,307.5,310.26
139,23/03/1929,311.45,305.07,306.21
140,25/03/1929,311.55,294.34,297.5
141,26/03/1929,300.6,281.51,296.51
142,27/03/1929,305.87,293.7,303.22
143,28/03/1929,311.13,302.93,308.85
144,01/04/1929,304.21,294.11,300.4
145,02/04/1929,305.2,298.07,303.49
146,03/04/1929,307.7,298.58,300.35
147,04/04/1929,306.99,295.79,305.37
148,05/04/1929,307.97,301.39,303.04
149,06/04/1929,302.81,299.18,302.81
150,08/04/1929,305.7,299.52,301.49
151,09/04/1929,306.29,297.17,299.13
152,10/04/1929,304.6,295.71,300.67
153,11/04/1929,307.9,299.4,304.09
154,12/04/1929,309.79,303.61,305.43
155,13/04/1929,306.21,303.36,304.41
156,15/04/1929,305.55,301.54,302.43
157,16/04/1929,305.51,299.3,304.19
158,17/04/1929,311.19,304.16,309.91
159,18/04/1929,315.22,309.63,311.87
160,19/04/1929,313.81,308.67,310.58
161,20/04/1929,312.34,308.71,311.07
162,22/04/1929,318.26,311.98,315.33
163,23/04/1929,320.1,314.2,316.62
164,24/04/1929,320.0,313.56,315.66
165,25/04/1929,317.23,312.37,314.28
166,26/04/1929,319.31,311.0,314.15
167,27/04/1929,317.5,313.21,315.68
168,29/04/1929,315.55,309.62,313.84
169,30/04/1929,321.09,314.02,319.29
170,01/05/1929,323.99,317.9,320.13
171,02/05/1929,324.6,317.73,321.52
172,03/05/1929,329.11,322.33,325.56
173,04/05/1929,328.08,323.39,327.08
174,06/05/1929,331.01,323.01,326.16
175,07/05/1929,327.57,320.6,321.91
176,08/05/1929,325.9,318.87,323.51
177,09/05/1929,324.87,317.09,321.17
178,10/05/1929,328.0,321.49,325.7
179,11/05/1929,328.01,323.09,324.59
180,13/05/1929,324.49,313.56,316.49
181,14/05/1929,322.33,315.17,320.79
182,15/05/1929,324.38,317.93,319.35
183,16/05/1929,321.89,314.51,320.09
184,17/05/1929,325.64,318.81,321.38
185,18/05/1929,323.33,318.9,321.48
186,20/05/1929,322.65,312.18,312.7
187,21/05/1929,316.41,308.32,314.09
188,22/05/1929,311.89,300.54,300.83
189,23/05/1929,309.51,300.42,308.09
190,24/05/1929,313.3,304.32,305.64
191,25/05/1929,306.28,302.02,304.33
192,27/05/1929,304.19,291.82,293.42
193,28/05/1929,300.08,291.8,298.87
194,29/05/1929,302.32,295.18,296.76
195,31/05/1929,300.27,290.02,297.41
196,01/06/1929,301.58,296.46,299.12
197,03/06/1929,307.07,298.53,304.2
198,04/06/1929,311.44,304.33,310.57
199,05/06/1929,311.97,305.42,307.68
200,06/06/1929,310.5,305.33,307.72
201,07/06/1929,312.0,304.75,307.46
202,08/06/1929,307.44,303.79,305.12
203,10/06/1929,307.6,301.86,303.27
204,11/06/1929,307.6,301.22,306.64
205,12/06/1929,309.29,304.25,306.68
206,13/06/1929,314.21,306.8,313.05
207,14/06/1929,317.39,311.76,313.68
208,15/06/1929,314.57,312.58,314.26
209,17/06/1929,322.43,313.58,319.33
210,18/06/1929,323.3,317.64,319.67
211,19/06/1929,321.26,314.62,316.41
212,20/06/1929,320.43,314.32,317.73
213,21/06/1929,323.46,316.32,320.68
214,22/06/1929,324.09,320.57,322.23
215,24/06/1929,325.73,319.91,321.15
216,25/06/1929,327.95,319.27,326.16
217,26/06/1929,332.75,325.13,328.6
218,27/06/1929,333.66,325.68,328.91
219,28/06/1929,335.25,328.15,331.65
220,29/06/1929,334.57,331.08,333.79
221,01/07/1929,339.09,332.23,335.22
222,02/07/1929,343.07,333.48,340.28
223,03/07/1929,345.84,337.5,341.99
224,05/07/1929,348.67,340.84,344.27
225,06/07/1929,345.75,341.31,344.66
226,08/07/1929,350.09,342.45,346.55
227,09/07/1929,349.29,342.0,345.57
228,10/07/1929,347.64,340.19,343.3
229,11/07/1929,347.12,340.12,343.04
230,12/07/1929,350.26,343.34,346.37
231,13/07/1929,348.28,344.7,345.94
232,15/07/1929,347.04,340.05,341.93
233,16/07/1929,347.98,339.98,344.24
234,17/07/1929,349.79,341.41,345.63
235,18/07/1929,347.69,343.4,344.59
236,19/07/1929,349.19,343.15,345.2
237,20/07/1929,347.82,343.46,345.87
238,22/07/1929,347.85,339.32,341.37
239,23/07/1929,347.85,339.65,345.48
240,24/07/1929,349.3,341.95,343.04
241,25/07/1929,348.15,340.09,344.67
242,26/07/1929,349.45,341.95,345.47
243,27/07/1929,347.5,341.85,343.73
244,29/07/1929,344.93,336.36,339.21
245,30/07/1929,346.04,339.1,343.12
246,31/07/1929,349.79,342.65,347.7
247,01/08/1929,353.3,346.39,350.56
248,02/08/1929,358.31,349.77,353.08
249,03/08/1929,357.31,351.86,355.62
250,05/08/1929,358.66,350.68,352.5
251,06/08/1929,354.52,346.98,351.39
252,07/08/1929,353.27,344.67,348.44
253,08/08/1929,354.17,347.79,352.1
254,09/08/1929,344.89,336.13,337.99
255,10/08/1929,346.63,339.06,344.84
256,12/08/1929,354.36,345.71,351.13
257,13/08/1929,357.88,348.24,354.03
258,14/08/1929,361.55,352.05,354.86
259,15/08/1929,358.65,351.68,354.42
260,16/08/1929,364.39,356.84,361.49
261,17/08/1929,363.56,354.34,360.7
262,19/08/1929,367.78,355.68,365.2
263,20/08/1929,372.59,366.31,367.67
264,21/08/1929,374.67,363.41,365.55
265,22/08/1929,373.45,365.39,369.95
266,23/08/1929,378.66,369.96,374.61
267,24/08/1929,378.12,374.55,375.44
268,26/08/1929,380.18,372.09,374.46
269,27/08/1929,378.16,371.76,373.79
270,28/08/1929,377.56,370.34,372.06
271,29/08/1929,378.76,370.79,376.18
272,30/08/1929,383.96,376.16,380.33
273,03/09/1929,386.1,378.23,381.17
274,04/09/1929,380.12,376.33,379.61
275,05/09/1929,382.01,367.35,369.77
276,06/09/1929,378.71,369.46,376.29
277,07/09/1929,381.44,374.94,377.56
278,09/09/1929,380.57,373.49,374.93
279,10/09/1929,379.16,364.46,367.29
280,11/09/1929,375.05,366.22,370.91
281,12/09/1929,375.52,363.11,366.35
282,13/09/1929,369.67,359.7,366.85
283,14/09/1929,369.68,365.28,367.01
284,16/09/1929,373.63,364.8,372.39
285,17/09/1929,374.96,366.89,368.52
286,18/09/1929,374.03,365.65,370.9
287,19/09/1929,375.2,367.7,369.97
288,20/09/1929,371.1,360.44,362.05
289,21/09/1929,364.67,359.65,361.16
290,23/09/1929,365.03,355.63,359.0
291,24/09/1929,363.67,350.84,352.61
292,25/09/1929,355.42,344.85,352.57
293,26/09/1929,358.16,349.73,355.95
294,27/09/1929,354.63,343.26,344.87
295,28/09/1929,348.26,341.03,347.17
296,30/09/1929,349.37,341.06,343.45
297,01/10/1929,345.67,335.99,342.57
298,02/10/1929,350.19,339.45,344.5
299,03/10/1929,345.3,327.71,329.95
300,04/10/1929,333.28,320.45,325.17
301,05/10/1929,342.59,329.44,341.36
302,07/10/1929,348.54,338.86,345.72
303,08/10/1929,349.67,340.86,345.0
304,09/10/1929,349.03,338.86,346.66
305,10/10/1929,355.63,345.63,352.86
306,11/10/1929,358.77,349.64,352.69
307,14/10/1929,358.2,348.94,350.97
308,15/10/1929,354.09,345.58,347.24
309,16/10/1929,346.99,335.12,336.13
310,17/10/1929,343.24,332.11,341.86
311,18/10/1929,343.12,332.16,333.29
312,19/10/1929,332.72,321.71,323.87
313,21/10/1929,328.28,314.55,320.91
314,22/10/1929,333.01,322.03,326.51
315,23/10/1929,329.94,303.84,305.85
316,24/10/1929,312.76,272.32,299.47
317,25/10/1929,306.02,295.59,301.22
318,26/10/1929,303.6,295.98,298.97
319,28/10/1929,295.18,256.75,260.64
320,29/10/1929,252.38,212.33,230.07
321,30/10/1929,260.93,230.98,258.47
322,31/10/1929,281.54,264.97,273.51
323,04/11/1929,269.75,255.43,257.68
324,06/11/1929,252.2,228.35,232.13
325,07/11/1929,242.1,217.84,238.19
326,08/11/1929,245.28,234.63,236.53
327,11/11/1929,235.13,219.34,220.39
328,12/11/1929,222.56,208.09,209.74
329,13/11/1929,211.92,195.35,198.69
330,14/11/1929,219.49,205.61,217.28
331,15/11/1929,232.77,222.5,228.73
332,18/11/1929,233.36,224.71,227.56
333,19/11/1929,234.56,222.93,234.02
334,20/11/1929,243.48,235.18,241.23
335,21/11/1929,249.57,238.61,248.49
336,22/11/1929,250.75,243.36,245.74
337,25/11/1929,246.06,237.41,243.44
338,26/11/1929,243.97,234.51,235.35
339,27/11/1929,240.66,233.59,238.95
340,02/12/1929,243.39,236.13,241.7
341,03/12/1929,251.13,241.38,249.61
342,04/12/1929,256.63,248.05,254.64
343,05/12/1929,256.45,249.55,251.51
344,06/12/1929,261.52,250.27,260.12
345,07/12/1929,265.65,258.4,263.46
346,09/12/1929,267.56,257.41,259.18
347,10/12/1929,263.98,255.52,262.2
348,11/12/1929,264.23,256.45,258.44
349,12/12/1929,258.56,241.4,243.14
350,13/12/1929,251.79,239.58,249.6
351,14/12/1929,254.41,248.6,253.02
352,16/12/1929,253.17,244.34,245.88
353,17/12/1929,250.23,243.63,249.58
354,18/12/1929,250.51,245.03,246.84
355,19/12/1929,247.14,238.8,240.42
356,20/12/1929,241.92,227.2,230.89
357,21/12/1929,237.26,231.04,235.42
358,23/12/1929,236.37,226.39,232.65
359,24/12/1929,237.94,231.96,234.07
360,26/12/1929,242.62,233.89,240.96
361,27/12/1929,246.35,239.13,240.66
362,28/12/1929,240.89,236.52,238.43
363,30/12/1929,242.95,235.95,241.06
364,31/12/1929,249.24,241.9,248.48
365,02/01/1930,252.29,241.78,244.2
366,03/01/1930,248.71,243.0,247.19
367,04/01/1930,250.25,246.48,248.85
368,06/01/1930,250.37,245.49,248.1
369,07/01/1930,249.4,243.8,246.5
370,08/01/1930,248.04,243.8,245.7
371,09/01/1930,250.52,245.67,249.68
372,10/01/1930,252.91,248.8,250.03
373,11/01/1930,249.49,247.38,248.71
374,13/01/1930,250.83,246.82,249.62
375,14/01/1930,252.39,248.98,250.44
376,15/01/1930,252.57,247.76,251.54
377,16/01/1930,253.49,248.16,248.99
378,17/01/1930,249.88,244.5,246.33
379,18/01/1930,247.33,243.37,246.84
380,20/01/1930,248.92,244.86,247.31
381,21/01/1930,250.62,246.25,249.58
382,22/01/1930,251.85,248.6,250.19
383,23/01/1930,254.39,249.62,253.52
384,24/01/1930,258.98,252.98,256.31
385,25/01/1930,259.4,256.0,259.06
386,27/01/1930,262.57,257.24,260.93
387,28/01/1930,261.89,256.7,257.9
388,29/01/1930,263.73,257.38,262.18
389,30/01/1930,266.3,260.48,263.28
390,31/01/1930,268.71,262.81,267.14
391,01/02/1930,269.2,265.67,268.41
392,03/02/1930,271.54,264.84,266.54
393,04/02/1930,270.0,264.41,268.48
394,05/02/1930,274.01,268.85,272.06
395,06/02/1930,273.59,266.96,268.56
396,07/02/1930,271.62,265.36,267.82
397,08/02/1930,270.5,266.52,269.78
398,10/02/1930,271.78,266.37,268.56
399,11/02/1930,272.67,267.0,271.05
400,13/02/1930,275.0,268.97,272.27
401,14/02/1930,274.2,268.6,271.52
402,15/02/1930,272.23,267.91,269.25
403,17/02/1930,271.62,265.29,270.54
404,18/02/1930,274.41,268.98,270.73
405,19/02/1930,273.35,267.09,268.46
406,20/02/1930,269.72,262.43,263.41
407,21/02/1930,266.68,262.01,265.81
408,24/02/1930,266.33,261.4,262.47
409,25/02/1930,264.64,259.78,262.8
410,26/02/1930,269.92,262.94,269.06
411,27/02/1930,272.13,267.43,269.39
412,28/02/1930,272.55,267.41,271.11
413,01/03/1930,274.16,270.38,273.24
414,03/03/1930,274.47,269.59,271.11
415,04/03/1930,275.19,269.16,273.51
416,05/03/1930,276.1,269.03,270.59
417,06/03/1930,276.05,269.01,274.51
418,07/03/1930,278.48,272.84,275.57
419,08/03/1930,276.94,274.03,275.46
420,10/03/1930,279.4,273.71,276.85
421,11/03/1930,278.76,274.25,276.25
422,12/03/1930,277.06,270.01,272.13
423,13/03/1930,274.77,269.6,273.47
424,14/03/1930,275.82,270.38,271.34
425,15/03/1930,271.89,268.97,270.25
426,17/03/1930,274.84,268.94,274.26
427,18/03/1930,279.79,273.9,277.27
428,19/03/1930,281.05,274.91,277.88
429,20/03/1930,282.23,275.25,279.41
430,21/03/1930,284.08,276.78,280.55
431,22/03/1930,281.66,274.63,276.43
432,24/03/1930,280.92,275.03,279.11
433,25/03/1930,284.01,278.21,280.5
434,26/03/1930,285.38,279.31,283.22
435,27/03/1930,286.1,279.98,281.63
436,28/03/1930,287.06,280.83,283.85
437,29/03/1930,287.88,283.0,286.19
438,31/03/1930,289.13,282.85,286.1
439,01/04/1930,290.15,283.64,287.11
440,02/04/1930,290.15,283.59,285.27
441,03/04/1930,288.17,282.29,285.77
442,04/04/1930,291.44,284.92,288.35
443,05/04/1930,291.06,286.21,289.96
444,07/04/1930,293.43,287.03,290.19
445,08/04/1930,291.89,285.96,288.36
446,09/04/1930,293.36,287.37,291.15
447,10/04/1930,295.98,289.18,292.19
448,11/04/1930,296.35,288.42,292.65
449,12/04/1930,294.54,290.17,293.43
450,14/04/1930,295.81,289.72,293.18
451,15/04/1930,295.69,289.34,293.26
452,16/04/1930,297.25,290.27,292.2
453,17/04/1930,296.05,290.38,294.07
454,21/04/1930,295.88,287.24,288.23
455,22/04/1930,291.39,284.28,290.01
456,23/04/1930,293.27,286.25,288.78
457,24/04/1930,290.58,283.74,286.18
458,25/04/1930,289.28,283.68,285.76
459,26/04/1930,287.7,283.26,285.46
460,28/04/1930,286.12,275.71,276.94
461,29/04/1930,280.71,272.24,278.43
462,30/04/1930,283.51,275.97,279.23
463,01/05/1930,281.95,273.0,274.59
464,02/05/1930,276.81,264.93,266.56
465,03/05/1930,266.8,256.99,258.31
466,05/05/1930,262.84,249.82,259.68
467,06/05/1930,270.34,259.04,268.81
468,07/05/1930,272.15,262.2,263.69
469,08/05/1930,266.11,257.74,263.93
470,09/05/1930,269.08,261.64,267.29
471,10/05/1930,272.2,266.7,272.01
472,12/05/1930,275.11,268.56,270.16
473,13/05/1930,276.09,269.51,274.17
474,14/05/1930,277.22,272.22,274.4
475,15/05/1930,274.35,268.45,269.91
476,16/05/1930,272.96,268.54,271.52
477,17/05/1930,273.43,270.72,272.41
478,19/05/1930,272.36,264.63,265.87
479,20/05/1930,268.4,260.76,267.1
480,21/05/1930,268.94,262.67,265.52
481,22/05/1930,268.65,262.53,266.89
482,23/05/1930,272.14,267.01,270.01
483,24/05/1930,272.15,268.79,271.33
484,26/05/1930,276.18,270.64,272.14
485,27/05/1930,274.72,270.54,272.43
486,28/05/1930,275.17,270.64,273.84
487,29/05/1930,276.66,273.05,275.07
488,02/06/1930,276.86,273.03,274.45
489,03/06/1930,274.69,270.01,271.18
490,04/06/1930,274.03,269.54,272.44
491,05/06/1930,272.65,266.9,268.59
492,06/06/1930,268.69,263.29,263.93
493,07/06/1930,262.33,256.87,257.82
494,09/06/1930,259.6,249.51,250.78
495,10/06/1930,257.72,247.62,257.29
496,11/06/1930,257.24,243.9,249.08
497,12/06/1930,250.9,241.0,247.18
498,13/06/1930,251.63,243.27,249.69
499,14/06/1930,250.25,243.48,244.25
500,16/06/1930,242.18,228.94,230.05
501,17/06/1930,234.94,224.37,228.57
502,18/06/1930,226.29,212.27,218.84
503,19/06/1930,229.83,219.83,228.97
504,20/06/1930,232.69,219.7,221.92
505,21/06/1930,219.78,212.32,215.3
506,23/06/1930,221.26,209.16,219.58
507,24/06/1930,222.89,211.07,211.84
508,25/06/1930,216.8,207.74,215.58
509,26/06/1930,222.11,214.25,220.58
510,27/06/1930,222.84,213.97,218.78
511,28/06/1930,220.05,216.19,219.12
512,30/06/1930,226.85,219.06,226.34
513,01/07/1930,229.53,221.92,223.03
514,02/07/1930,227.24,222.14,225.25
515,03/07/1930,226.26,219.94,222.46
516,07/07/1930,221.31,216.33,218.33
517,08/07/1930,220.22,214.64,219.08
518,09/07/1930,223.52,219.11,222.04
519,10/07/1930,228.35,219.18,227.39
520,11/07/1930,228.65,223.97,224.86
521,12/07/1930,229.51,223.8,229.23
522,14/07/1930,234.54,229.02,234.21
523,15/07/1930,237.19,231.73,233.79
524,16/07/1930,236.47,230.59,235.63
525,17/07/1930,240.27,234.03,239.07
526,18/07/1930,242.01,236.47,240.57
527,19/07/1930,240.64,236.01,236.65
528,21/07/1930,236.58,228.72,229.29
529,22/07/1930,235.29,228.81,234.3
530,23/07/1930,241.76,234.94,239.33
531,24/07/1930,239.51,234.65,235.51
532,25/07/1930,238.58,233.77,237.48
533,26/07/1930,241.14,237.43,240.31
534,28/07/1930,243.65,239.04,240.81
535,29/07/1930,241.53,237.0,238.4
536,30/07/1930,239.93,230.53,231.08
537,31/07/1930,235.19,229.09,233.99
538,01/08/1930,235.78,231.86,233.57
539,02/08/1930,234.99,232.8,234.5
540,04/08/1930,238.57,233.26,238.16
541,05/08/1930,240.95,237.22,238.47
542,06/08/1930,237.99,233.67,234.38
543,07/08/1930,234.39,230.5,232.69
544,08/08/1930,231.73,222.24,222.82
545,09/08/1930,224.32,218.82,222.59
546,11/08/1930,226.05,220.09,224.13
547,12/08/1930,223.74,216.48,217.24
548,13/08/1930,221.35,214.49,220.35
549,14/08/1930,224.38,219.24,221.08
550,15/08/1930,229.44,219.82,228.55
551,16/08/1930,229.91,224.61,228.02
552,18/08/1930,229.08,224.42,227.79
553,19/08/1930,233.46,227.43,230.68
554,20/08/1930,235.26,229.84,232.98
555,21/08/1930,234.91,229.21,231.27
556,22/08/1930,234.04,229.64,232.63
557,23/08/1930,234.74,232.35,234.42
558,25/08/1930,236.46,230.68,231.52
559,26/08/1930,236.3,230.73,235.47
560,27/08/1930,239.54,235.38,237.93
561,28/08/1930,239.33,235.19,237.79
562,29/08/1930,241.35,236.75,240.42
563,02/09/1930,242.77,238.51,240.42
564,03/09/1930,242.4,236.71,237.54
565,04/09/1930,239.65,234.35,236.04
566,05/09/1930,240.93,236.09,240.37
567,06/09/1930,244.48,239.9,243.64
568,08/09/1930,246.08,241.78,242.84
569,09/09/1930,245.48,241.55,244.29
570,10/09/1930,247.21,243.3,245.09
571,11/09/1930,245.23,241.67,242.88
572,12/09/1930,244.42,239.49,241.17
573,13/09/1930,241.34,237.22,240.34
574,15/09/1930,239.96,234.95,236.62
575,16/09/1930,237.75,232.85,237.22
576,17/09/1930,239.31,236.51,237.74
577,18/09/1930,237.45,233.47,234.18
578,19/09/1930,233.52,226.39,229.02
579,20/09/1930,231.03,226.99,229.85
580,22/09/1930,229.29,222.0,222.78
581,23/09/1930,227.3,221.82,226.75
582,24/09/1930,228.87,218.08,222.1
583,25/09/1930,223.89,215.31,217.75
584,26/09/1930,220.21,211.31,213.27
585,27/09/1930,214.88,210.17,212.52
586,29/09/1930,216.96,207.3,208.14
587,30/09/1930,209.95,201.95,204.9
588,01/10/1930,215.32,205.92,214.14
589,02/10/1930,214.76,206.25,211.04
590,03/10/1930,216.89,211.13,214.18
591,04/10/1930,215.83,210.34,211.1
592,06/10/1930,209.01,201.9,202.76
593,07/10/1930,207.04,198.51,203.62
594,08/10/1930,205.21,198.61,200.56
595,09/10/1930,199.96,190.17,192.0
596,10/10/1930,198.86,186.7,198.5
597,11/10/1930,199.8,192.0,193.05
598,14/10/1930,198.01,186.99,196.7
599,15/10/1930,201.64,193.4,200.26
600,16/10/1930,200.13,194.78,196.62
601,17/10/1930,195.3,186.74,187.37
602,18/10/1930,187.84,183.63,185.29
603,20/10/1930,194.44,187.07,193.32
604,21/10/1930,193.95,184.22,186.4
605,22/10/1930,188.34,181.53,184.98
606,23/10/1930,190.95,184.75,188.1
607,24/10/1930,195.79,189.07,195.09
608,25/10/1930,196.94,192.32,193.34
609,27/10/1930,195.73,189.17,195.09
610,28/10/1930,198.59,193.28,194.95
611,29/10/1930,194.35,189.33,190.73
612,30/10/1930,190.55,185.99,188.07
613,31/10/1930,188.0,181.64,183.35
614,01/11/1930,185.65,181.26,184.89
615,03/11/1930,187.23,183.12,185.39
616,05/11/1930,185.47,178.78,179.81
617,06/11/1930,182.4,177.8,180.72
618,07/11/1930,181.0,172.85,174.38
619,08/11/1930,176.51,171.54,173.14
620,10/11/1930,177.07,168.32,171.6
621,11/11/1930,176.93,169.38,173.3
622,12/11/1930,177.5,168.58,177.33
623,13/11/1930,183.08,174.96,180.38
624,14/11/1930,184.64,177.69,184.03
625,15/11/1930,187.59,182.39,186.68
626,17/11/1930,185.13,178.86,180.5
627,18/11/1930,184.16,177.63,183.42
628,19/11/1930,188.61,182.21,187.57
629,20/11/1930,191.04,185.76,187.09
630,21/11/1930,191.28,185.32,190.3
631,22/11/1930,190.12,186.92,188.04
632,24/11/1930,189.08,184.32,188.27
633,25/11/1930,191.28,185.17,185.47
634,26/11/1930,186.98,181.93,183.11
635,28/11/1930,183.06,178.88,180.91
636,29/11/1930,183.82,179.96,183.39
637,01/12/1930,186.33,182.32,185.48
638,02/12/1930,187.96,183.36,186.82
639,03/12/1930,187.07,183.3,184.11
640,04/12/1930,184.06,179.75,180.99
641,05/12/1930,181.7,177.26,181.11
642,06/12/1930,180.58,177.58,178.37
643,08/12/1930,177.98,174.27,176.09
644,09/12/1930,178.21,173.88,176.5
645,10/12/1930,178.1,170.21,173.98
646,11/12/1930,173.02,166.97,170.31
647,12/12/1930,173.08,167.99,168.68
648,13/12/1930,167.48,162.88,163.34
649,15/12/1930,166.13,160.66,163.34
650,16/12/1930,166.04,156.44,157.51
651,17/12/1930,166.83,154.45,165.6
652,18/12/1930,171.64,164.99,166.71
653,19/12/1930,170.43,164.96,168.99
654,20/12/1930,170.91,168.01,169.42
655,22/12/1930,170.02,162.15,162.42
656,23/12/1930,165.93,160.22,162.93
657,24/12/1930,168.0,163.57,165.2
658,26/12/1930,166.96,160.63,161.18
659,27/12/1930,161.33,158.7,160.3
660,29/12/1930,162.6,158.41,160.16
661,30/12/1930,165.34,159.68,163.09
662,31/12/1930,167.99,162.48,164.58
663,02/01/1931,170.09,161.46,169.84
664,03/01/1931,173.03,169.76,172.12
665,05/01/1931,173.3,167.77,170.71
666,06/01/1931,173.48,168.43,172.66
667,07/01/1931,175.32,171.07,171.86
668,08/01/1931,173.62,170.02,173.04
669,09/01/1931,175.66,169.68,170.18
670,10/01/1931,172.32,168.99,171.71
671,12/01/1931,172.12,167.23,167.99
672,13/01/1931,168.42,164.76,165.95
673,14/01/1931,168.2,164.9,167.46
674,15/01/1931,167.72,161.95,162.82
675,16/01/1931,165.55,161.52,164.94
676,17/01/1931,166.1,162.74,162.89
677,19/01/1931,163.18,160.09,161.45
678,20/01/1931,166.42,162.06,165.82
679,21/01/1931,167.18,163.29,164.76
680,22/01/1931,168.78,164.25,168.46
681,23/01/1931,172.97,168.87,171.84
682,24/01/1931,172.54,168.73,169.8
683,26/01/1931,172.12,168.03,171.19
684,27/01/1931,172.33,168.91,170.82
685,28/01/1931,170.44,165.69,166.84
686,29/01/1931,169.82,164.81,168.87
687,30/01/1931,172.42,168.15,169.34
688,31/01/1931,169.88,166.69,167.55
689,02/02/1931,169.32,165.6,168.71
690,03/02/1931,170.77,167.59,169.71
691,04/02/1931,172.13,168.89,171.13
692,05/02/1931,171.31,167.16,169.38
693,06/02/1931,171.84,168.55,169.88
694,07/02/1931,173.38,169.62,172.9
695,09/02/1931,178.58,173.24,177.72
696,10/02/1931,184.12,176.83,181.2
697,11/02/1931,185.89,179.14,181.88
698,13/02/1931,184.5,179.14,180.99
699,14/02/1931,181.4,178.2,180.41
700,16/02/1931,184.77,180.68,182.88
701,17/02/1931,186.29,178.7,179.55
702,18/02/1931,184.69,179.22,181.1
703,19/02/1931,185.35,181.51,184.46
704,20/02/1931,189.55,184.86,188.22
705,21/02/1931,192.06,187.72,191.32
706,24/02/1931,196.96,190.19,194.36
707,25/02/1931,195.17,188.75,190.72
708,26/02/1931,195.95,189.81,192.23
709,27/02/1931,194.53,188.92,190.34
710,28/02/1931,190.87,187.22,189.66
711,02/03/1931,191.93,183.53,184.38
712,03/03/1931,186.56,182.0,183.76
713,04/03/1931,184.65,179.39,180.96
714,05/03/1931,185.18,179.41,184.69
715,06/03/1931,186.62,178.49,179.73
716,07/03/1931,184.2,179.96,183.85
717,09/03/1931,186.51,181.8,185.38
718,10/03/1931,188.1,182.49,183.63
719,11/03/1931,185.01,180.51,181.91
720,12/03/1931,182.96,178.57,180.14
721,13/03/1931,180.47,175.89,178.91
722,14/03/1931,181.63,178.67,180.76
723,16/03/1931,184.11,180.32,183.61
724,17/03/1931,185.82,179.94,180.61
725,18/03/1931,184.53,179.62,183.95
726,19/03/1931,188.42,184.06,186.56
727,20/03/1931,189.31,185.15,187.72
728,21/03/1931,187.66,184.57,185.24
729,23/03/1931,186.38,182.05,184.32
730,24/03/1931,186.86,181.65,186.0
731,25/03/1931,187.18,183.2,184.2
732,26/03/1931,185.56,180.85,181.7
733,27/03/1931,182.02,176.63,177.3
734,28/03/1931,177.22,173.12,174.06
735,30/03/1931,175.42,170.64,172.56
736,31/03/1931,176.5,171.09,172.36
737,01/04/1931,173.72,169.18,170.82
738,02/04/1931,173.15,168.3,169.89
739,04/04/1931,173.36,170.01,172.43
740,06/04/1931,174.69,169.44,169.72
741,07/04/1931,170.44,166.1,167.03
742,08/04/1931,171.49,166.34,169.54
743,09/04/1931,171.43,167.66,168.77
744,10/04/1931,171.06,166.96,168.72
745,11/04/1931,170.21,167.65,168.03
746,13/04/1931,171.61,167.11,171.07
747,14/04/1931,173.24,167.11,168.43
748,15/04/1931,167.64,163.89,164.66
749,16/04/1931,165.64,161.63,162.59
750,17/04/1931,164.34,158.5,160.23
